CC,CCL,CCO,CI,CLC,CLLC,McCC,NL,NLE,CD,CLOC,DLOC,TCD,TCLOC,LLOC,LOC,NOS,NUMPAR,TLLOC,TLOC,TNOS,HOR_D,HOR_T,HON_D,HON_T,HLEN,HVOC,HDIFF,HVOL,HEFF,HBUGS,HTIME,CYCL,PARAMS,CYCL_DENS,Vuln,repo,holdout
0.0,0,0,0,0.0,0,8,2,2,0.129032,4,0,0.138889,5,27,39,17,1,31,45,20,8,51,24,51,102,32,8.5,510.0,4335.0,0.17,240.83333333333331,7,1,41.17647058823529,0,hapijs/hapi,False
0.0,0,0,0,0.0,0,8,2,2,0.04,1,0,0.04,1,24,36,16,0,24,36,16,8,75,42,98,173,50,9.333333333333334,976.3871208310272,9112.946461089588,0.3254623736103424,506.274803393866,5,0,31.25,0,hapijs/hapi,False
0.0,0,0,0,0.0,0,8,2,2,0.0,0,0,0.0,0,15,20,7,1,15,20,7,9,28,6,28,56,15,21.0,218.78587335407704,4594.503340435618,0.072928624451359,255.25018557975656,5,1,71.42857142857143,0,hapijs/hapi,False
0.0,0,0,0,0.0,0,2,0,0,0.0,0,0,0.0434783,1,9,12,6,1,22,29,14,10,18,12,23,41,22,9.583333333333334,182.8366963641292,1752.1850068229048,0.0609455654547097,97.34361149016138,2,1,25.0,0,hapijs/hapi,False
0.0,0,0,0,0.0,0,2,1,1,0.111111,1,0,0.111111,1,8,10,5,3,8,10,5,8,17,12,24,41,20,8.0,177.19905189038187,1417.592415123055,0.0590663506301272,78.75513417350305,2,3,28.57142857142857,0,hapijs/hapi,False
0.0,0,0,0,0.0,0,2,0,0,0.0,0,0,0.0,0,6,9,4,2,6,9,4,7,16,10,20,36,17,7.0,147.14866228501225,1030.0406359950855,0.049049554095004,57.22447977750476,2,2,40.0,0,hapijs/hapi,False
0.0,0,0,0,0.0,0,3,1,1,0.0,0,0,0.0,0,3,4,1,0,3,4,1,6,9,7,10,19,13,4.285714285714286,70.30835464468075,301.3215199057746,0.0234361182148935,16.7400844392097,3,0,300.0,0,hapijs/hapi,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,4,1,2,3,4,1,2,2,4,6,8,6,1.5,20.67970000576925,31.019550008653876,0.0068932333352564,1.723308333814104,1,2,100.0,0,hapijs/hapi,False
0.0,0,0,0,0.0,0,3,0,0,0.285714,4,0,0.107692,7,10,19,6,1,58,84,38,8,18,10,17,35,18,6.8,145.94737505048093,992.4421503432704,0.0486491250168269,55.135675019070575,3,1,50.0,1,henrytseng/hostr,False
0.0,0,0,0,0.0,0,3,1,1,0.0909091,1,0,0.0576923,3,10,15,7,3,49,66,31,11,28,21,32,60,32,8.38095238095238,300.0,2514.2857142857138,0.1,139.68253968253964,3,3,42.85714285714285,1,henrytseng/hostr,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,3,3,3,3,6,6,1.5,15.509775004326936,23.264662506490403,0.0051699250014423,1.292481250360578,1,0,100.0,0,henrytseng/hostr,False
0.0,0,0,0,0.0,0,6,1,1,0.0689655,2,0,0.0555556,2,27,37,17,2,34,45,22,17,72,47,79,151,64,14.287234042553193,906.0,12944.234042553191,0.302,719.1241134751774,4,2,22.22222222222222,0,henrytseng/hostr,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,9,10,2,0,9,10,2,8,20,21,24,44,29,4.571428571428571,213.7511637856132,977.1481773056604,0.0712503879285377,54.28600985031446,1,0,33.33333333333333,0,henrytseng/hostr,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,2,2,3,3,5,5,1.0,11.60964047443681,11.60964047443681,0.0038698801581456,0.6449800263576005,1,0,100.0,0,henrytseng/hostr,False
0.0,0,0,0,0.0,0,3,1,1,0.0,0,0,0.0,0,8,9,4,1,8,9,4,7,11,8,11,22,15,4.8125,85.95159310338741,413.6420418100519,0.0286505310344624,22.980113433891773,2,1,40.0,0,henrytseng/hostr,False
0.0,0,0,0,0.0,0,3,1,1,0.222222,4,0,0.12,15,14,25,9,2,110,168,73,13,43,23,49,92,36,13.847826086956523,475.63310013269273,6586.484451837507,0.1585443667108975,365.9158028798615,3,2,33.33333333333333,0,hapijs/inert,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,4,5,1,7,22,30,16,3,3,10,11,14,13,1.65,51.80615605397529,85.48015748905924,0.0172687186846584,4.748897638281068,1,7,100.0,0,hapijs/inert,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,4,1,1,3,4,1,3,5,5,6,11,8,1.7999999999999998,33.0,59.39999999999999,0.011,3.2999999999999994,1,1,100.0,1,hapijs/inert,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,4,1,1,3,4,1,3,6,7,9,15,10,1.9285714285714288,49.82892142331044,96.09863417352727,0.0166096404744368,5.338813009640405,1,1,100.0,0,hapijs/inert,False
0.0,0,0,0,0.0,0,4,2,2,0.0,0,0,0.0,0,14,18,11,1,14,18,11,14,33,18,37,70,32,14.388888888888888,350.0,5036.11111111111,0.1166666666666666,279.7839506172839,4,1,36.36363636363637,0,hapijs/inert,False
0.0,0,0,0,0.0,0,10,3,2,0.0540541,2,0,0.113402,11,35,47,21,2,86,129,53,17,76,36,75,151,53,17.708333333333336,864.9159886390431,15316.220632149723,0.2883053295463477,850.9011462305402,8,2,34.78260869565217,0,hapijs/inert,False
0.0,0,0,0,0.0,0,9,3,3,0.0,0,0,0.0,0,20,27,15,2,20,27,15,16,68,40,78,146,56,15.6,847.8738186204102,13226.8315704784,0.2826246062068034,734.8239761376889,8,2,53.333333333333336,0,hapijs/inert,False
0.0,0,0,0,0.0,0,2,0,0,0.0,0,0,0.137931,8,5,7,2,2,50,80,31,7,10,12,17,27,19,4.958333333333334,114.6940428629768,568.6912958622601,0.0382313476209922,31.59396088123667,2,2,66.66666666666666,0,hapijs/inert,False
0.0,0,0,0,0.0,0,1,0,0,0.25,1,0,0.25,1,3,4,1,0,3,4,1,3,4,3,3,7,6,1.5,18.09473750504809,27.14210625757214,0.0060315791683493,1.5078947920873411,1,0,100.0,0,hapijs/inert,False
0.0,0,0,0,0.0,0,11,2,2,0.135135,5,0,0.145455,8,32,48,18,1,47,75,29,15,74,40,79,153,55,14.8125,884.548036169273,13102.367785757357,0.2948493453897576,727.9093214309643,8,1,40.0,0,hapijs/inert,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,6,8,3,1,6,8,3,5,7,4,6,13,9,3.75,41.20902501875006,154.53384382031274,0.0137363416729166,8.58521354557293,2,1,66.66666666666666,0,hapijs/inert,False
0.0,0,0,0,0.0,0,4,1,1,0.1875,3,0,0.1875,3,13,23,8,1,13,23,8,8,25,20,29,54,28,5.8,259.5971657911106,1505.6635615884416,0.0865323885970368,83.64797564380231,4,1,50.0,0,hapijs/inert,False
0.0,0,0,0,0.0,0,19,6,3,0.0,0,0,0.0,0,45,54,41,3,46,55,42,28,130,41,148,278,69,50.53658536585366,1698.1697989843312,85819.7030120862,0.5660565996614437,4767.761278449234,17,3,43.58974358974359,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,6,3,2,0.0952381,2,0,0.0952381,2,19,23,18,3,19,23,18,17,49,21,59,108,38,23.88095238095238,566.7761714519072,13535.154761101498,0.188925390483969,751.9530422834165,6,3,35.294117647058826,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,3,3,3,4,7,6,2.0,18.09473750504809,36.18947501009619,0.0060315791683493,2.0105263894497885,1,1,100.0,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,3,3,3,4,7,6,2.0,18.09473750504809,36.18947501009619,0.0060315791683493,2.0105263894497885,1,1,100.0,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,3,3,2,1,3,3,2,4,4,3,5,9,7,3.333333333333333,25.26619429851844,84.22064766172814,0.0084220647661728,4.678924870096008,2,1,200.0,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,5,2,2,0.0,0,0,0.0,0,21,25,16,2,21,25,16,17,35,19,42,77,36,18.789473684210527,398.08422511105806,7479.793071823565,0.132694741703686,415.5440595457536,5,2,29.411764705882355,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,7,3,2,0.172414,5,0,0.172414,5,24,33,24,2,24,33,24,15,76,18,85,161,33,35.416666666666664,812.147453216711,28763.555634758515,0.2707158177389037,1597.9753130421398,7,2,31.818181818181817,1,indutny/node-ip,False
1.0,1,2,1,1.0,0,2,1,1,0.0,0,0,0.0,0,8,11,6,1,8,11,6,10,22,16,25,47,26,7.8125,220.92066675263132,1725.9427090049323,0.0736402222508771,95.88570605582956,2,1,33.33333333333333,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,7,3,3,0.0285714,1,0,0.0277778,1,34,39,14,2,35,40,15,22,75,29,90,165,51,34.13793103448276,935.9501814252968,31951.40274520841,0.3119833938084322,1775.077930289356,7,2,30.434782608695656,0,indutny/node-ip,False
1.0,1,2,1,1.0,0,2,1,1,0.0,0,0,0.0,0,8,11,6,1,8,11,6,10,22,17,25,47,27,7.352941176470589,223.47971260168305,1643.2331808947283,0.0744932375338943,91.29073227192936,2,1,33.33333333333333,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,7,7,6,1,7,7,6,9,17,9,19,36,18,9.5,150.11730005192322,1426.1143504932706,0.0500391000173077,79.22857502740392,2,1,40.0,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,5,2,2,0.0434783,1,0,0.0434783,1,22,28,19,2,22,28,19,14,51,11,58,109,25,36.90909090909091,506.1803246854449,18682.65562020824,0.1687267748951483,1037.9253122337911,5,2,27.77777777777778,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,11,3,3,0.111111,3,0,0.111111,3,24,33,27,2,24,33,27,13,59,16,65,124,29,26.40625,602.389643395819,15906.851520920844,0.2007965477986063,883.7139733844914,10,2,41.66666666666667,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,9,0,0,0.0,0,0,0.0,0,13,13,1,1,13,13,1,4,27,11,28,55,15,5.090909090909091,214.8789827584685,1093.9293667703853,0.0716263275861561,60.77385370946585,9,1,900.0,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,4,4,3,4,8,7,2.6666666666666665,22.458839376460837,59.89023833722889,0.0074862797921536,3.327235463179383,1,1,100.0,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,4,0,0,0.0,0,0,0.0,0,7,7,1,1,7,7,1,4,12,6,13,25,10,4.333333333333333,83.04820237218406,359.8755436127976,0.0276827341240613,19.99308575626653,4,1,400.0,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,4,1,1,0.3,3,0,0.3,3,7,12,4,1,7,12,4,10,11,8,14,25,18,8.75,104.2481250360578,912.1710940655056,0.0347493750120192,50.676171892528096,3,1,75.0,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,6,2,2,0.318182,7,0,0.282051,11,15,26,10,2,28,45,20,12,41,22,41,82,34,11.181818181818182,417.1719529825279,4664.74092880463,0.1390573176608426,259.15227382247946,4,2,40.0,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,6,6,3,1,8,8,5,7,9,7,10,19,14,5.0,72.33974351909447,361.6987175954723,0.0241132478396981,20.09437319974846,1,1,33.33333333333333,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,6,6,1,1,6,6,1,5,13,6,14,27,11,5.833333333333334,93.40465370320705,544.8604799353745,0.0311348845677356,30.270026663076365,1,1,100.0,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,5,5,6,7,12,11,2.916666666666667,41.51317942364757,121.08010665230545,0.0138377264745491,6.726672591794746,1,1,100.0,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,1,3,3,1,4,6,5,8,14,9,3.2,44.37895002019238,142.01264006461562,0.0147929833400641,7.889591114700868,1,1,100.0,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,4,4,2,1,4,4,2,6,7,4,7,14,10,5.25,46.50699332842308,244.1617149742212,0.0155023311094743,13.564539720790064,1,1,50.0,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,2,1,1,0.444444,4,0,0.235294,4,5,10,2,1,13,19,8,7,11,9,12,23,16,4.666666666666666,92.0,429.33333333333326,0.0306666666666666,23.851851851851848,2,1,100.0,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,4,4,2,1,4,4,2,3,3,4,6,9,7,2.25,25.26619429851844,56.848937171666485,0.0084220647661728,3.158274287314805,1,1,50.0,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,5,2,1,0.0,0,0,0.0,0,10,11,6,1,10,11,6,11,26,12,26,52,23,11.916666666666666,235.22522171496468,2803.100558769996,0.0784084072383215,155.7278088205553,5,1,71.42857142857143,0,indutny/node-ip,False
0.0,0,0,0,0.0,0,1,0,0,0.392857,44,0,0.257967,170,68,155,5,6,489,830,255,9,92,88,135,227,97,6.903409090909092,1498.180215176478,10342.550917269436,0.499393405058826,574.5861620705242,1,6,1.7241379310344829,1,jquery/jquery,True
0.0,0,0,0,0.0,0,1,0,0,0.333333,2,1,0.16,4,4,6,2,1,21,32,12,2,2,2,2,4,4,1.0,8.0,8.0,0.0026666666666666,0.4444444444444444,1,1,100.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,3,0,0,0.166667,1,1,0.0454545,1,5,8,3,4,21,25,15,11,15,12,18,33,23,8.25,149.27754454988144,1231.5397425365218,0.0497591815166271,68.41887458536232,2,4,50.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,7,3,3,0.0714286,1,1,0.0714286,1,13,15,8,2,13,15,8,11,22,11,30,52,22,14.999999999999998,231.89044416913947,3478.356662537092,0.0772968147230464,193.24203680761624,6,2,66.66666666666666,0,jquery/jquery,True
0.0,0,0,0,0.0,0,16,3,3,0.235294,12,4,0.235294,12,39,54,24,3,39,54,24,17,59,20,71,130,37,30.175,677.2289375317636,20435.383190020963,0.2257429791772545,1135.2990661122758,13,3,44.82758620689656,0,jquery/jquery,True
0.0,0,0,0,0.0,0,25,10,8,0.197368,15,3,0.197368,15,61,95,37,4,61,95,37,18,104,30,122,226,48,36.6,1262.2015251629812,46196.5758209651,0.4207338417209937,2566.4764344980613,17,4,36.95652173913043,1,jquery/jquery,True
0.0,0,0,0,0.0,0,2,1,1,0.285714,2,0,0.285714,2,5,9,1,2,5,9,1,4,7,5,13,20,9,5.2,63.39850002884625,329.6722001500005,0.0211328333429487,18.315122230555584,2,2,200.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,51,4,4,0.323671,67,0,0.263314,89,140,273,66,2,249,429,145,26,302,122,368,670,148,39.21311475409836,4830.333754971396,189412.43183428817,1.610111251657132,10522.912879682675,37,2,41.57303370786517,0,jquery/jquery,True
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,3,3,3,1,3,3,6,9,12,9,2.25,38.03910001730775,85.58797503894245,0.0126797000057692,4.754887502163469,1,3,100.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,2,3,3,1,3,3,6,8,11,9,2.0,34.86917501586544,69.73835003173087,0.0116230583386218,3.874352779540604,1,2,100.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.111111,2,4,4,1,2,16,20,6,3,3,4,5,8,7,1.875,22.458839376460837,42.11032383086406,0.0074862797921536,2.339462435048004,1,2,100.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,9,3,3,0.0952381,2,0,0.0952381,2,19,28,10,2,19,28,10,13,43,20,45,88,33,14.625,443.9066825035439,6492.135231614329,0.1479688941678479,360.6741795341294,9,2,69.23076923076923,0,jquery/jquery,True
0.0,0,0,0,0.0,0,2,0,0,0.0,0,0,0.0,0,7,7,5,1,16,17,12,8,10,8,12,22,16,6.0,88.0,528.0,0.0293333333333333,29.33333333333333,2,1,50.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,5,3,3,0.0,0,0,0.0,0,13,13,8,1,13,13,8,12,24,12,25,49,24,12.5,224.66316253533668,2808.2895316917084,0.0748877208451122,156.0160850939838,5,1,62.5,0,jquery/jquery,True
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,3,3,1,0,3,3,1,3,3,4,4,7,7,1.5,19.651484454403228,29.47722668160484,0.0065504948181344,1.6376237045336022,2,0,200.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,3,1,1,0.0,0,0,0.0,0,8,8,5,2,8,8,5,8,14,8,16,30,16,8.0,120.0,960.0,0.04,53.333333333333336,3,2,60.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,6,6,3,1,6,6,3,5,5,5,6,11,10,3.0,36.541209043760986,109.62362713128296,0.0121804030145869,6.090201507293497,2,1,66.66666666666666,0,jquery/jquery,True
0.0,0,0,0,0.0,0,4,3,3,0.133333,2,0,0.133333,2,13,17,7,1,13,17,7,10,16,10,20,36,20,10.0,155.58941141594505,1555.8941141594505,0.0518631371386483,86.43856189774725,3,1,37.5,0,jquery/jquery,True
0.0,0,0,0,0.0,0,3,1,1,0.0,0,0,0.0,0,8,8,5,1,8,8,5,7,8,8,12,20,15,5.25,78.13781191217038,410.2235125388945,0.0260459373040567,22.790195141049693,3,1,60.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,0,3,3,1,2,2,3,3,5,5,1.0,11.60964047443681,11.60964047443681,0.0038698801581456,0.6449800263576005,1,0,100.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,25,3,3,0.224719,20,1,0.224719,20,69,112,49,4,69,112,49,18,109,61,161,270,79,23.75409836065574,1702.0208020078178,40429.96954277587,0.5673402673359392,2246.109419043104,24,4,42.10526315789473,0,jquery/jquery,True
0.0,0,0,0,0.0,0,4,1,1,0.125,2,0,0.125,2,14,18,5,4,14,18,5,9,21,14,33,54,23,10.607142857142858,244.2723456270787,2591.031666115799,0.0814241152090262,143.94620367309994,3,4,30.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,5,2,1,0.0,0,0,0.0,0,11,12,7,2,11,12,7,11,21,14,22,43,25,8.642857142857142,199.68581616031315,1725.8559825284208,0.0665619387201043,95.8808879182456,3,2,37.5,0,jquery/jquery,True
0.0,0,0,0,0.0,0,1,0,0,0.136364,3,0,0.0862069,5,19,26,3,2,53,64,20,6,20,15,26,46,21,5.2,202.04660144782295,1050.6423275286795,0.0673488671492743,58.36901819603775,1,2,11.11111111111111,1,jquery/jquery,True
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,4,4,2,1,4,4,2,3,3,3,5,8,6,2.5,20.67970000576925,51.69925001442312,0.0068932333352564,2.87218055635684,1,1,50.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,3,1,1,0.0,0,0,0.0,0,8,8,4,1,8,8,4,4,9,7,12,21,11,3.4285714285714284,72.64806399138325,249.07907654188543,0.024216021330461,13.837726474549193,3,1,75.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,2,1,1,0.0833333,1,0,0.0666667,2,11,13,3,1,28,32,11,7,9,7,10,19,14,5.0,72.33974351909447,361.6987175954723,0.0241132478396981,20.09437319974846,2,1,33.33333333333333,0,jquery/jquery,True
0.0,0,0,0,0.0,0,1,0,0,0.0833333,1,0,0.0588235,1,11,13,2,2,16,18,6,6,17,19,22,39,25,3.473684210526316,181.11039140121423,629.120306972639,0.0603701304670714,34.95112816514661,1,2,25.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,2,1,1,0.0,0,0,0.0,0,5,5,2,0,5,5,2,2,2,1,2,4,3,2.0,6.339850002884624,12.679700005769249,0.0021132833342948,0.7044277780982916,2,0,100.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,3,2,2,0.0,0,0,0.0,0,7,7,4,1,7,7,4,6,9,10,14,23,16,4.199999999999999,92.0,386.3999999999999,0.0306666666666666,21.46666666666666,3,1,75.0,0,jquery/jquery,True
0.0,0,0,0,0.0,0,5,2,2,0.0,0,0,0.0,0,5,5,1,2,5,5,1,8,18,10,18,36,18,7.2,150.11730005192322,1080.8445603738471,0.0500391000173077,60.0469200207693,3,2,300.0,0,gentooboontoo/js-quantities,False
0.104423,7,61,11,0.103501,0,7,4,4,0.345763,204,0,0.226545,396,386,871,74,0,1352,1971,743,21,1171,989,2415,3586,1010,25.63953488372093,35788.78052541402,917607.686727185,11.92959350847134,50978.20481817695,6,0,1.6085790884718498,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,1,0,0,0.7,7,7,0.7,7,3,3,2,1,3,3,2,2,2,2,3,5,4,1.5,10.0,15.0,0.0033333333333333,0.8333333333333334,1,1,100.0,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,2,0,0,0.7,7,7,0.7,7,3,3,2,1,3,3,2,5,5,3,5,10,8,4.166666666666667,30.0,125.0,0.01,6.9444444444444455,2,1,200.0,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,1,0,0,0.25,1,0,0.25,1,3,4,2,1,3,4,2,2,2,2,3,5,4,1.5,10.0,15.0,0.0033333333333333,0.8333333333333334,1,1,100.0,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,1,0,0,0.5,3,3,0.5,3,3,3,2,1,3,3,2,1,1,1,2,3,2,1.0,3.0,3.0,0.001,0.1666666666666666,1,1,100.0,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,1,0,0,0.615385,8,8,0.571429,8,5,5,3,1,6,6,4,7,7,4,6,13,11,5.25,44.97261104228487,236.1062079719956,0.0149908703474282,13.117011553999752,1,1,50.0,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,6,3,3,0.0,0,0,0.0,0,16,16,12,2,16,16,12,11,27,8,28,55,19,19.25,233.6360132393972,4497.493254858396,0.077878671079799,249.860736381022,6,2,60.0,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,4,4,2,2,5,5,3,3,5,6,7,12,9,1.75,38.03910001730775,66.56842503028857,0.0126797000057692,3.698245835016032,1,2,100.0,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,3,1,1,0.4375,7,7,0.4375,7,9,10,9,0,9,10,9,12,20,10,25,45,22,15.0,200.6744228386784,3010.116342580176,0.0668914742795594,167.22868569889863,3,0,37.5,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,2,1,1,0.5,8,8,0.5,8,8,10,6,2,8,10,6,11,15,12,19,34,23,8.708333333333332,153.80110650593844,1339.3513024892136,0.0512670355019794,74.4084056938452,2,2,40.0,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,1,0,0,0.727273,8,8,0.727273,8,3,3,2,2,3,3,2,5,9,6,13,22,11,5.416666666666666,76.10749561002055,412.2489345542779,0.0253691652033401,22.90271858634877,1,2,100.0,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,3,1,1,0.214286,3,0,0.214286,3,11,15,8,1,11,15,8,11,12,6,13,25,17,11.916666666666666,102.1865710312585,1217.7233047891636,0.0340621903437528,67.65129471050909,3,1,42.85714285714285,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,2,1,1,0.294118,5,4,0.294118,5,12,12,10,0,12,12,10,7,21,13,28,49,20,7.538461538461538,211.7744766494808,1596.453747049932,0.0705914922164935,88.69187483610733,2,0,22.22222222222222,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,1,0,0,0.666667,6,6,0.666667,6,3,3,2,2,3,3,2,3,5,5,7,12,8,2.1,36.0,75.6,0.012,4.199999999999999,1,2,100.0,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,4,1,1,0.380952,8,8,0.275862,8,13,15,8,2,21,23,12,12,26,14,25,51,26,10.714285714285715,239.7224256251957,2568.454560269954,0.0799074752083985,142.69192001499744,4,2,57.14285714285714,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,7,4,3,0.225806,7,7,0.184211,7,24,25,16,1,31,32,21,18,66,23,66,132,41,25.82608695652174,707.196864609587,18264.127720786724,0.2357322882031956,1014.6737622659292,7,1,43.75,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,2,1,1,0.538462,7,7,0.538462,7,6,6,4,1,6,6,4,6,9,6,9,18,12,4.5,64.52932501298082,290.3819625584137,0.0215097750043269,16.132331253245205,2,1,66.66666666666666,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,3,1,1,0.428571,9,9,0.375,9,12,13,9,0,15,16,10,11,22,13,24,46,24,10.153846153846157,210.90827503317325,2141.530177259913,0.070302758344391,118.97389873666184,3,0,42.85714285714285,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,9,3,3,0.0357143,1,1,0.0357143,1,27,29,24,0,27,29,24,14,67,21,70,137,35,23.333333333333336,702.7117733214604,16396.608044167413,0.2342372577738201,910.9226691204118,9,0,42.85714285714285,0,gentooboontoo/js-quantities,False
1.0,2,26,3,1.0,0,18,3,3,0.222222,18,12,0.222222,18,63,75,48,1,63,75,48,19,130,40,147,277,59,34.9125,1629.49212467323,56889.64380265415,0.5431640415577433,3160.53576681412,16,1,32.6530612244898,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,2,3,3,1,3,4,3,6,10,6,3.0,25.84962500721156,77.54887502163469,0.0086165416690705,4.308270834535261,1,2,100.0,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,1,0,0,0.0,0,0,0.0,0,3,3,1,2,3,3,1,3,4,3,6,10,6,3.0,25.84962500721156,77.54887502163469,0.0086165416690705,4.308270834535261,1,2,100.0,0,gentooboontoo/js-quantities,False
1.0,1,5,1,1.0,0,4,1,1,0.0869565,2,0,0.0769231,2,21,30,14,1,24,33,17,12,38,18,40,78,30,13.333333333333334,382.7374664574645,5103.166219432859,0.1275791554858215,283.5092344129366,4,1,28.57142857142857,0,gentooboontoo/js-quantities,False
1.0,1,2,1,1.0,0,3,1,1,0.352941,6,6,0.352941,6,11,12,6,1,11,12,6,6,7,5,7,14,11,4.199999999999999,48.43204266092217,203.4145791758731,0.0161440142203073,11.300809954215172,2,1,50.0,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,14,2,2,0.0243902,1,0,0.0243902,1,40,47,29,2,40,47,29,16,92,34,110,202,50,25.88235294117647,1140.0589503344945,29507.40812630456,0.3800196501114981,1639.3004514613644,11,2,36.66666666666666,0,gentooboontoo/js-quantities,False
0.0,0,0,0,0.0,0,8,2,2,0.32,8,8,0.32,8,17,17,6,2,17,17,6,9,22,11,21,43,20,8.590909090909092,185.8429080801566,1596.5595285068,0.0619476360267188,88.69775158371111,7,2,116.66666666666669,0,gentooboontoo/js-quantities,False
