AVGNOAL,AVGNODL,AVGNOEMT,AVGNOML,AVGTBC,CC,CCL,CCO,CChurn,CD,CI,CLC,CLLC,CLOC,CYCL,CYCL_DENS,DLOC,HBUGS,HDIFF,HEFF,HLEN,HON_D,HON_T,HOR_D,HOR_T,HTIME,HVOC,HVOL,LDC,LLDC,LLOC,LOC,MNOAL,MNODL,MNOEMT,MNOML,McCC,NII,NL,NLE,NOADD,NOCC,NOCHG,NOContr,NODEL,NOI,NOMOD,NOS,NUMPAR,PARAMS,SOADD,SODEL,SOMOD,TCD,TCLOC,TLLOC,TLOC,TNOS,Vuln,WarningBlocker,WarningCritical,WarningInfo,WarningMajor,WarningMinor,repo
1.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0038698801581456,1.0,11.60964047443681,5,3,3,2,2,0.6449800263576005,5,11.60964047443681,0.0,0.0,1.0,1.0,1.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,1.0,0.0,gentooboontoo/js-quantities
4.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,50.0,0.0,0.0253594000115385,1.7142857142857142,130.4197714879123,24,7,12,2,12,7.245542860439572,9,76.07820003461549,0.0,0.0,4.0,4.0,4.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
3.0,0.0,3710.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,33.33333333333333,0.0,0.0329970759911659,3.611111111111111,357.4683232376306,26,9,13,5,13,19.85935129097948,14,98.9912279734977,0.0,0.0,5.0,6.0,3.0,0.0,3710.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0,3.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,0,0.0,0.0,0.0,1.0,0.0,gentooboontoo/js-quantities
27.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,1,5.0,0.0,0.2950728447925197,9.75,8630.880710181202,174,28,91,6,83,479.49337278784446,34,885.2185343775592,0.0,0.0,22.0,27.0,27.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,0,27.0,0.0,0.0,0.0,0.0,22.0,27.0,22.0,0,0.0,0.0,0.0,10.0,0.0,gentooboontoo/js-quantities
3.3333333,3.0,1370.6666,0.0,5.0,0.0,0.0,0.0,4.0,0.25,0.0,0.0,0.0,1.0,1,100.0,0.0,0.0033333333333333,1.5,15.0,5,2,3,2,2,0.8333333333333334,4,10.0,0.0,0.0,3.0,4.0,4.0,3.0,3710.0,0.0,1.0,6.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,1,10.0,6.0,0.0,0.25,1.0,3.0,4.0,2.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
6.0,0.0,3710.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,25.0,0.0,0.053807081836952,4.615384615384616,745.0211331270289,38,13,20,6,18,41.390062951501605,19,161.42124551085624,0.0,0.0,6.0,6.0,6.0,0.0,3710.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,0,0.0,0.0,0.0,1.0,0.0,gentooboontoo/js-quantities
5.0,0.0,1370.6666,1.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3,300.0,0.0,0.0500391000173077,7.2,1080.8445603738471,36,10,18,8,18,60.0469200207693,18,150.11730005192322,0.0,0.0,5.0,5.0,5.0,0.0,3710.0,1.0,5.0,0.0,2.0,2.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,1.0,2.0,2,5.0,0.0,2.0,0.0,0.0,5.0,5.0,1.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
1.0,0.0,3710.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0038698801581456,1.0,11.60964047443681,5,3,3,2,2,0.6449800263576005,5,11.60964047443681,0.0,0.0,1.0,1.0,1.0,0.0,3710.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
8.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0038698801581456,1.0,11.60964047443681,5,3,3,2,2,0.6449800263576005,5,11.60964047443681,0.0,0.0,4.0,4.0,8.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,8.0,0.0,0.0,0.25,2.0,6.0,8.0,3.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
19.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,1,50.0,0.0,0.0086165416690705,1.5,38.77443751081734,10,4,6,2,4,2.1541354172676304,6,25.84962500721156,0.0,0.0,6.0,7.0,19.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,19.0,0.0,0.0,0.22222222,4.0,14.0,19.0,8.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
29.666666,30.5,1370.6666,0.0,5.0,1.0,1.0,5.0,28.0,0.08695652,1.0,1.0,1.0,2.0,4,28.57142857142857,0.0,0.1275791554858215,13.333333333333336,5103.166219432859,78,18,40,12,38,283.5092344129366,30,382.7374664574645,33.0,24.0,21.0,30.0,36.0,36.0,3710.0,0.0,4.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,14.0,1.0,1,89.0,61.0,0.0,0.07692308,2.0,24.0,33.0,17.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
7.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1,20.0,0.0,0.0694987500240385,3.8571428571428568,804.1998217067318,50,14,27,4,23,44.677767872596206,18,208.4962500721156,0.0,0.0,7.0,7.0,7.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
192.0,0.0,304.0,0.0,0.0,0.34177214,5.0,7.0,192.0,0.0,7.0,0.31770834,0.34,0.0,1,7.6923076923076925,0.0,0.0885616948937573,2.6,690.7812201713075,65,15,39,2,26,38.37673445396153,17,265.6850846812721,61.0,51.0,28.0,42.0,192.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,13.0,0.0,0,192.0,0.0,0.0,0.019607844,3.0,150.0,192.0,150.0,0,0.0,0.0,0.0,51.0,0.0,gentooboontoo/js-quantities
6.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,33.33333333333333,0.0,0.0395121407987532,7.111111111111112,842.9256703734035,29,9,16,8,13,46.829203909633534,17,118.53642239625988,0.0,0.0,5.0,6.0,6.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,2.0,2,6.0,0.0,0.0,0.0,0.0,5.0,6.0,3.0,0,0.0,0.0,0.0,1.0,0.0,gentooboontoo/js-quantities
5.0,0.0,3710.0,0.0,0.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,1.0,0.0,1,33.33333333333333,0.0,0.0283700378390817,2.6666666666666665,226.9603027126537,23,9,12,4,11,12.608905706258536,13,85.11011351724513,5.0,5.0,5.0,5.0,5.0,0.0,3710.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
1.0,0.0,3710.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0038698801581456,1.0,11.60964047443681,5,3,3,2,2,0.6449800263576005,5,11.60964047443681,0.0,0.0,1.0,1.0,1.0,0.0,3710.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
16.0,15.0,1370.6666,13.0,5.0,1.0,1.0,3.0,17.0,0.14285715,1.0,1.0,1.0,1.0,1,50.0,0.0,0.0227047625045673,6.3,429.1200113363224,19,5,9,7,10,23.84000062979569,12,68.11428751370197,18.0,13.0,6.0,9.0,18.0,15.0,3710.0,13.0,1.0,1.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,3.0,1.0,1,32.0,15.0,13.0,0.071428575,1.0,13.0,18.0,9.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
11.0,0.0,160.5,4.0,53.0,1.0,1.0,1.0,11.0,0.0,1.0,1.0,1.0,0.0,1,12.5,0.0,0.0764486250264423,5.384615384615384,1234.939327350223,55,13,28,5,27,68.60774040834572,18,229.3458750793272,11.0,10.0,10.0,11.0,11.0,0.0,304.0,4.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,8.0,0.0,0,11.0,0.0,4.0,0.0,0.0,10.0,11.0,12.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
2.5,2.0,1370.6666,2.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0086165416690705,3.0,77.54887502163469,10,3,6,3,4,4.308270834535262,6,25.84962500721156,0.0,0.0,3.0,3.0,3.0,2.0,3710.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,2.0,2,5.0,2.0,2.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
1.0,0.0,3710.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0015849625007211,0.5,2.377443751081734,3,2,2,1,1,0.1320802083934296,3,4.754887502163468,0.0,0.0,1.0,1.0,1.0,0.0,3710.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
21.0,0.0,3710.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,1,7.142857142857142,0.0,0.1306666666666666,11.590909090909092,4543.636363636364,98,11,51,5,47,252.42424242424244,16,392.0,0.0,0.0,16.0,21.0,21.0,0.0,3710.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,14.0,0.0,0,21.0,0.0,0.0,0.0,0.0,16.0,21.0,23.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
17.0,0.0,3710.0,0.0,0.0,0.8015873,1.0,1.0,17.0,0.0,1.0,0.7647059,0.71428573,0.0,1,8.333333333333332,0.0,0.162792624907424,9.666666666666666,4720.986122315296,113,15,58,5,55,262.2770067952942,20,488.37787472227205,13.0,10.0,14.0,17.0,17.0,0.0,3710.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,12.0,0.0,0,17.0,0.0,0.0,0.0,0.0,14.0,17.0,12.0,0,0.0,0.0,0.0,6.0,0.0,gentooboontoo/js-quantities
11.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,11.0,0.11111111,0.0,0.0,0.0,1.0,1,16.666666666666664,0.0,0.0849181368403893,5.0,1273.7720526058404,58,16,32,5,26,70.76511403365781,21,254.75441052116813,0.0,0.0,8.0,11.0,11.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0,11.0,0.0,0.0,0.11111111,1.0,8.0,11.0,6.0,0,0.0,0.0,0.0,5.0,0.0,gentooboontoo/js-quantities
1.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0060315791683493,1.0,18.09473750504809,7,4,4,2,3,1.0052631947248942,6,18.09473750504809,0.0,0.0,1.0,1.0,1.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
6.0,0.0,3710.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,1,25.0,0.0,0.0514290750177885,3.8461538461538463,593.4124040514058,37,13,20,5,17,32.96735578063366,18,154.28722505336555,0.0,0.0,6.0,6.0,6.0,0.0,3710.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0,6.0,0.0,0.0,0.0,0.0,6.0,6.0,4.0,0,0.0,0.0,0.0,1.0,0.0,gentooboontoo/js-quantities
7.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1,25.0,0.0,0.0382378770874579,3.555555555555556,407.8706889328848,31,9,16,4,15,22.6594827184936,13,114.71363126237384,0.0,0.0,6.0,7.0,7.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0,7.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
3.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0219097335847028,1.1111111111111112,73.03244528234295,19,9,10,2,9,4.057358071241277,11,65.72920075410866,0.0,0.0,3.0,3.0,3.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,3.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
7.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,7.0,0.33333334,0.0,0.0,0.0,2.0,1,50.0,0.0,0.0338597184952738,2.5454545454545454,258.5651230548184,26,11,14,4,12,14.36472905860102,15,101.57915548582147,0.0,0.0,4.0,7.0,7.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,7.0,0.0,0.0,0.33333334,2.0,4.0,7.0,2.0,0,0.0,0.0,0.0,1.0,0.0,gentooboontoo/js-quantities
8.0,7.0,1370.6666,2.0,5.0,1.0,1.0,2.0,10.0,0.5,1.0,1.0,1.0,8.0,2,40.0,8.0,0.0512670355019794,8.708333333333332,1339.3513024892136,34,12,19,11,15,74.40840569384521,23,153.80110650593844,10.0,8.0,8.0,10.0,10.0,9.0,3710.0,2.0,2.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,1.0,6.0,2.0,2,24.0,14.0,2.0,0.5,8.0,8.0,10.0,6.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
11.333333,11.0,1370.6666,0.0,5.0,1.0,1.0,2.0,12.0,0.29411766,1.0,1.0,1.0,5.0,2,22.222222222222214,4.0,0.0705914922164935,7.538461538461537,1596.453747049932,49,13,28,7,21,88.69187483610733,20,211.7744766494808,12.0,12.0,12.0,12.0,12.0,11.0,3710.0,0.0,2.0,0.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,10.0,0.0,0,34.0,22.0,0.0,0.29411766,5.0,12.0,12.0,10.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
7.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1,25.0,0.0,0.0382378770874579,3.555555555555556,407.8706889328848,31,9,16,4,15,22.6594827184936,13,114.71363126237384,0.0,0.0,6.0,7.0,7.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0,7.0,0.0,0.0,0.0,0.0,6.0,7.0,4.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
5.0,0.0,3710.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,33.33333333333333,0.0,0.0346666666666666,3.1818181818181817,330.9090909090909,26,11,14,5,12,18.38383838383838,16,104.0,0.0,0.0,5.0,5.0,5.0,0.0,3710.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,0.0,0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,3.0,0,0.0,0.0,0.0,1.0,0.0,gentooboontoo/js-quantities
2.3333333,2.0,1370.6666,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0105664166714743,3.125,99.06015629507228,10,4,5,5,5,5.503342016392903,9,31.69925001442313,0.0,0.0,3.0,3.0,3.0,2.0,3710.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1,7.0,4.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
8.0,7.5,1370.6666,0.0,5.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,3,37.5,0.0,0.0634660345935879,7.0,1332.786726465346,41,15,21,10,20,74.04370702585257,25,190.3981037807637,0.0,0.0,9.0,9.0,9.0,8.0,3710.0,0.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,5.0,0.0,0,24.0,15.0,0.0,0.0,0.0,9.0,9.0,5.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
2.5,2.0,1370.6666,2.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0061918082530329,1.6666666666666667,30.959041265164828,8,3,5,2,3,1.7199467369536017,5,18.57542475909889,0.0,0.0,3.0,3.0,3.0,2.0,3710.0,2.0,1.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,1,5.0,2.0,2.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
1.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0015849625007211,0.5,2.377443751081734,3,2,2,1,1,0.1320802083934296,3,4.754887502163468,0.0,0.0,1.0,1.0,1.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
49.0,0.0,160.5,1.0,53.0,0.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,1,33.33333333333333,0.0,0.015,1.5,67.5,15,6,9,2,6,3.75,8,45.0,0.0,0.0,8.0,10.0,49.0,0.0,304.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,0.0,0,49.0,0.0,1.0,0.05263158,2.0,36.0,49.0,23.0,0,0.0,0.0,0.0,13.0,0.0,gentooboontoo/js-quantities
5.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1,50.0,0.0,0.0222026383088465,2.2222222222222223,148.0175887256437,18,9,10,4,8,8.223199373646871,13,66.60791492653966,0.0,0.0,4.0,5.0,5.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,5.0,0.0,0.0,0.0,0.0,4.0,5.0,2.0,0,0.0,0.0,0.0,2.0,0.0,gentooboontoo/js-quantities
4.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1,50.0,0.0,0.0230628774575819,2.8571428571428568,197.68180677927413,20,7,10,4,10,10.982322598848564,11,69.18863237274596,0.0,0.0,4.0,4.0,4.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0,4.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
3.0,3.0,1370.6666,0.0,5.0,1.0,1.0,5.0,3.0,0.25,1.0,1.0,1.0,1.0,1,100.0,0.0,0.0137363416729166,1.75,72.1157937828126,13,6,7,3,6,4.0064329879340335,9,41.20902501875006,4.0,3.0,3.0,4.0,4.0,3.0,3710.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,0.0,1.0,1.0,1,9.0,6.0,0.0,0.25,1.0,3.0,4.0,1.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
6.0,0.0,160.5,2.0,53.0,1.0,1.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,1,25.0,0.0,0.0364643122256795,3.5,382.8752783696348,28,10,14,5,14,21.270848798313047,15,109.39293667703852,6.0,6.0,6.0,6.0,6.0,0.0,304.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,4.0,0.0,0,6.0,0.0,2.0,0.0,0.0,6.0,6.0,6.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
2.3333333,2.0,1370.6666,0.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.009,2.5,67.5,9,4,5,4,4,3.75,8,27.0,0.0,0.0,3.0,3.0,3.0,2.0,3710.0,0.0,1.0,1.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1,7.0,4.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
2.3333333,2.0,1370.6666,0.0,5.0,1.0,1.0,5.0,3.0,0.0,1.0,1.0,1.0,0.0,1,100.0,0.0,0.001,1.0,3.0,3,1,2,1,1,0.1666666666666666,2,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3710.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,1.0,1.0,1,7.0,4.0,0.0,0.0,0.0,3.0,3.0,1.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
1.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,100.0,0.0,0.0015849625007211,0.5,2.377443751081734,3,2,2,1,1,0.1320802083934296,3,4.754887502163468,0.0,0.0,1.0,1.0,1.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
28.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,1,25.0,0.0,0.02,2.0,120.0,20,6,12,2,8,6.666666666666668,8,60.0,0.0,0.0,10.0,13.0,28.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0,28.0,0.0,0.0,0.0,0.0,23.0,28.0,17.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
43.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1,25.0,0.0,0.02,2.0,120.0,20,6,12,2,8,6.666666666666668,8,60.0,0.0,0.0,10.0,15.0,43.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0,43.0,0.0,0.0,0.0,0.0,35.0,43.0,29.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
48.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1,25.0,0.0,0.02,2.0,120.0,20,6,12,2,8,6.666666666666668,8,60.0,0.0,0.0,10.0,13.0,48.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0,48.0,0.0,0.0,0.05,2.0,38.0,48.0,32.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
74.333336,72.0,1370.6666,0.0,5.0,1.0,2.0,26.0,79.0,0.22222222,3.0,1.0,1.0,18.0,16,32.6530612244898,12.0,0.5431640415577433,34.9125,56889.64380265415,277,40,147,19,130,3160.53576681412,59,1629.49212467323,75.0,63.0,63.0,75.0,75.0,74.0,3710.0,0.0,18.0,0.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,0.0,48.0,1.0,1,223.0,144.0,0.0,0.22222222,18.0,63.0,75.0,48.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
7.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1,20.0,0.0,0.0520918746081135,3.8181818181818175,596.6887455111192,40,11,21,4,19,33.14937475061774,15,156.27562382434076,0.0,0.0,7.0,7.0,7.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,5.0,0.0,0,7.0,0.0,0.0,0.0,0.0,7.0,7.0,5.0,0,0.0,0.0,0.0,0.0,0.0,gentooboontoo/js-quantities
10.0,0.0,304.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1,14.285714285714285,0.0,0.1010804500224454,4.333333333333333,1314.0458502917902,68,18,39,4,29,73.00254723843278,22,303.2413500673362,0.0,0.0,9.0,10.0,10.0,0.0,304.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0,10.0,0.0,0.0,0.0,0.0,9.0,10.0,7.0,0,0.0,0.0,0.0,5.0,0.0,gentooboontoo/js-quantities
